MLS NUMBER,STATUS,ADDRESS,BEDS,FBATHS,HBATHS,LIST PRICE,SOLD PRICE,CONTRACT,SETTLED,CITY,SUBDIV,LOT SIZE,TOT SQFT,LIV SQFT,YEAR BUILT,CONST,DESIGN1,DESIGN2,HEAT,COOLING,GAR SPACES,PARKING,GAR DESC,DINING,EXT FEAT,FLOORS,INT FEAT,LOT DESC,POOL2,POOL DIM,ROOF,OTHER ROOM,SEWER,VIEW,WATER,WINDOWS,SUBD INFO,EST TAXES,SPA,POOL1,MSTR BATH,STYLE,SHORT SALE,REO,BLDG UNITS,COMPLEX UNITS,UNIT FLOOR LOC,TOTAL FLOORS,SUBDIVISION INFO,SECURITY INFO,RESTRICTIONS,FEE DESCRIPTION,ASSOC FEE PAID PER,MAINT CHARGE,LAND LEASE,REC LEASE,ASSOCIATION FEE,MIN LEASE,MAINT INCL,DEVELOPMENT NAME,COMPLEX,UNIT #,ROOF,PUBLIC REMARKS,EXPECTED CLOSING DATE,APPROX LOT SIZE,ZIP CODE,PHOTO COUNT,WITHDRAWN DATE,EXPIRATION DATE,PENDING DATE,OFF MARKET DATE,SALE TERMS,DAYS ON MARKET,COUNTY,APN,ENTRY DATE,SELLER CONTRIBUTIONS (Y/N),SELLER CONTRIBUTIONS ($) 
F10173127,Active,255 SW 31st Rd,2,2,0,549000,,04/24/2019 12:00:00 AM,,Miami,Brickell Estates,7450,,1463,1937,Frame With Stucco,,One Story,Central Heat,Central Cooling,0,Driveway,,"Breakfast Area, Formal Dining","Fence, Fruit Trees, Room For Pool, Storm/Security Shutters","Ceramic Floor, Wood Floors","First Floor Entry, Split Bedroom",Less Than 1/4 Acre Lot,,,,"Attic, Den/Library/Office, Florida Room",Municipal Sewer,Garden View,Municipal Water,Single Hung Metal,Brickell Estates,9595,,False,,R30-No Pool/No Water,False,False,,,,,Paved Road,,No Restrictions,,,,,,,,,Brickell Estates,,,,"Charming updated Art Deco Home in The Roads - Miami’s most convenient location between The Gables, The Grove, Brickell, Downtown, and Key Biscayne. BONUS: Home can be separated into 2 living quarters, each with its own full kitchen and full bath! 2 Bedrooms / 2 Baths • Office • Florida Room • Original Art-Deco Fireplace • Hardwood Floors • Beautiful backyard, great for entertaining • 5-Minute walk to Vizcaya MetroRail Station • Just blocks from Coral Way K-8 School",,50X149,33129,14,,,,,,173,Miami-Dade County,01-41-38-009-0280,04/24/2019 12:21:39 PM,,
A10708555,Active,341 SW 31st Rd,2,1,0,499000,,07/12/2019 12:00:00 AM,,Miami,BRICKELL ESTATES,7450,1297,1122,1937,Cbs Construction,Detached,One Story,Central Heat,"Ceiling Fans, Central Cooling",1,"Covered Parking, Driveway, Street Parking",,,"Fence, Patio, Room For Pool","Tile Floors, Wood Floors","First Floor Entry, French Doors, Vaulted Ceilings",Less Than 1/4 Acre Lot,,,,"Attic, Den/Library/Office",Municipal Sewer,None,Municipal Water,,BRICKELL ESTATES,7787,,False,,R30-No Pool/No Water,False,False,,,,,No Subdiv/Park Info,,No Restrictions,,,,,,,,,,,,,"Located in Brickell Estates just minutes away from Coconut Grove, Brickell and Downtown Miami.  This warm and restful single-family home features high ceilings right off the front entrance into the den and living room area with beautifully exposed Florida Pine wood beams.  Sitting on a 7,450 Sq. Ft lot you'll have room to make your very own private oasis in your spacious backyard featuring a wooden deck. This home also features new crown molding throughout the home, new footboards, very well maintained wooden cabinetry in the kitchen, french doors leading to the patio, new electrical wiring, new water pipes coming into the home, and new outside A/C unit (2018).",,,33129,26,,,,,,94,Miami-Dade County,01-41-38-009-0050,07/18/2019 12:01:27 AM,,
A10673166,Active,375 SW 32nd Rd,3,2,0,495000,,05/22/2019 12:00:00 AM,,Miami,EAST SHENANDOAH,6612,1480,1340,1945,Concrete Block Construction,Attached,One Story,"Central Heat, Electric Heat",Central Cooling,0,Street Parking,,Formal Dining,Fence,"Tile Floors, Wood Floors","First Floor Entry, French Doors",Less Than 1/4 Acre Lot,,,,Den/Library/Office,Municipal Sewer,Other View,Municipal Water,Blinds/Shades,EAST SHENANDOAH,8248,,False,"Bidet, Shower Only",R30-No Pool/No Water,False,False,,,,,No Subdiv/Park Info,,Other Restrictions,,,,,,,,,,,,,"Build your dream home in The Roads with plans already approved by the City of Miami! The new 2-story custom house features a private master suite on the 2nd floor with expansive his and hers walk-in closets, spa master bath and 2 rooftop terraces. First floor has an open layout with formal foyer, an ample eat-in kitchen leading to a sprawling terrace, 2 bedrooms, 2 full bathrooms, 1 car garage and laundry room. Built in 1945, the existing house has original architectual fetaures and gorgeous wood floors throughout. The original 3/2 floorplan is also well designed with an ample living room, formal dining room plus a family room enclosed with French doors on a 6,600-SF lot. Current house is easy to update or build a new house with $1.2M value based on avg PSF in the neighborhood!",,,33129,15,,,,,,145,Miami-Dade County,01-41-39-007-3090,05/23/2019 6:07:02 PM,,
A10701860,Active,798 Crandon Blvd,2,2,0,432500,,07/04/2019 12:00:00 AM,,Key Biscayne,LE PHARE KEY BISCAYNE CON,,875,875,1951,"Brick Exterior Construction, Cbs Construction, Wood Siding",,,Central Heat,"Air Purifier, Ceiling Fans, Central Cooling, Humidistat",0,1 Space,,Snack Bar/Counter,"Patio, Storm/Security Shutters","Ceramic Floor, Wood Floors","First Floor Entry, Cooking Island, Skylight, Walk-In Closets",,,,,"Attic, Family Room",,,,"Blinds/Shades, Sliding",LE PHARE KEY BISCAYNE CON,5256,,,,T52-Townhouse Condo,False,False,,,1,2,,Complex Fenced,No Restrictions,,Monthly,761,0,0,761,,,,LE PHARE,26C,,"Beautiful townhouse in the paradise Island of Key Biscayne! Two spacious bedrooms with two spacious walking closets. Ceramic titles on the first floor and wood on the second floor. Two remodeled bathrooms in 2018, brand new AC and roof replaced in 2019. Access to beautiful patio, common back yard and swimming pool.",,,33149,17,,,,,,102,Miami-Dade County,24-52-05-045-0260,07/05/2019 10:23:30 AM,,
A2001951,Closed Sale,775 S MASHTA DR,6,8,0,55000000,47000000,09/08/2014 12:00:00 AM,12/23/2015 12:00:00 AM,Key Biscayne,MASHTA POINT SUB,,11588,11588,1991,Cbs Construction,Detached,Other,Central Heat,Central Cooling,4,Covered Parking,Attached,Eat-In Kitchen,Other,Marble Floors,Other Interior Features,1 To Less Than 2 Acre Lot,Other,0,,Other,Other Sewer,"Bay, Ocean View",Municipal Water,Other Windows,MASHTA POINT SUB,128153,True,True,,R35-WF/Pool/Ocean Access,False,False,,,,,No Subdiv/Park Info,,No Restrictions,,,,,,,,,,,,,"Greatest property  in South Florida - EVER. Captivating waterfront 2 acre gated grand estate on a private penninsula overlooking Biscayne Bay w/the Miami skyline as a backdrop.  2000 ft water frontage. 5 story 12000 sqft 6 bedrooms 8 full baths w/stunning   360 degree water & city views. Fabulous pool & gazebo area. Private deep water yacht harbor. Property was the playground of America's elite at the turn of the century. (Vanderbilt's, Carnegie's & the likes partied here).",12/23/2015 12:00:00 AM,71198,33149,16,,07/22/2016 12:00:00 AM,,12/23/2015 12:00:00 AM,Conventional,354,Miami-Dade County,24-52-06-003-0060,09/08/2014 12:00:00 AM,False,
R10386260,Closed Sale,960 Harbor Drive,9,10,1,30000000,22000000,12/01/2017 12:00:00 AM,06/27/2018 12:00:00 AM,Key Biscayne,Cape Florida,68542,14739,12520,1983,"Cbs Construction, Other Construction",,Mediterranean,Central Heat,"Ceiling Fans, Central Cooling, Paddle Fans",0,"2 Or More Spaces, Covered Parking, Driveway, Golf Cart Parking, Rv/Boat Parking",Attached,"Breakfast Area, Dining/Living Room, Eat-In Kitchen, Formal Dining, Kitchen Dining","Built-In Grill, Deck, Fence, Open Balcony, Open Porch, Patio, Tv Antenna","Ceramic Floor, Other Floors, Wood Floors","Bar, Built-Ins, Closet Cabinetry, Cooking Island, Custom Mirrors, Fireplace, Foyer Entry, Fireplace-Decorative, French Doors, Laundry Tub, Pantry, Roman Tub, Vaulted Ceilings, Walk-In Closets, Wet Bar",Cul-De-Sac Lot,"Heated, Salt Chlorination",,Barrel Roof,"Den/Library/Office, Family Room, Maid/In-Law Quarters, Media Room, Recreation Room",Sewer,"Bay, Canal, Lagoon",Public Water,"Drapes & Rods, Picture Window",Cape Florida,294749,,True,Separate Tub & Shower,R35-WF/Pool/Ocean Access,False,False,,,,2,No Subdiv/Park Info,"Fenced, Motion Detector, Security System",,,Monthly,,,,0,,,,Cape Florida,,Barrel Roof,"AUCTION: Bidding Opens April 26.  Bidding Ends May 31.  Previously $30M.  Selling Without Reserve. Open 1-4PM by Appointment. Walk up through the lush tropical foliage and into 960 Harbor Drive, exuding the charm of an island paradise and airiness of a private, Caribbean-style family compound.  Built around an interior courtyard, every inch of this estate intimately connects you to the island ecosystem.  The seamless blending of the interior and exterior space amplifies your living quarters, with separate theatre, gym and open air cabana house.  The grounds offer private nooks for quiet nights under the stars, areas to entertain a crowd or cook al fresco feasts, and a private beach to lap up the sunshine. The possibilities are endless, your future will be limited by your imagination.",,"1 to < 2 Acres,Cul-De-Sa",33149,51,,06/29/2018 12:00:00 AM,06/04/2018 12:00:00 AM,06/04/2018 12:00:00 AM,Other Terms See Remarks,185,Miami-Dade County,24-52-05-010-0450,12/01/2017 4:06:14 PM,,
A10091885,Closed Sale,310 Harbor Dr,6,6,2,21800000,19000000,05/25/2016 12:00:00 AM,06/09/2017 12:00:00 AM,Key Biscayne,Tropical Isle Homes Sub,23772,11706,9617,2005,"Cbs Construction, Elevated Construction",Detached,Two Story,Central Heat,"Ceiling Fans, Central Cooling",4,"Covered Parking, Driveway",Attached,"Breakfast Area, Formal Dining, Kitchen Dining","Barbeque, Built-In Grill, High Impact Doors, Outdoor Shower","Marble Floors, Wood Floors","First Floor Entry, Cooking Island, Elevator, Foyer Entry, Pantry, Skylight, Walk-In Closets",1/2 To Less Than 3/4 Acre Lot,"Below Ground Pool, Whirlpool In Pool",0,,"Den/Library/Office, Family Room, Media Room, Storage Room",Municipal Sewer,"Bay, Garden View, Pool Area View",Municipal Water,"Impact Glass, Sliding",Tropical Isle Homes Sub,137190,True,True,"2 Master Bathrooms, Bidet, Dual Sinks, Separate Tub & Shower",R35-WF/Pool/Ocean Access,False,False,,,,,"Beach Club Member Available, Exercise Room",,No Restrictions,,,,,,,,,,,,,"Exclusive masterpiece by world renowned architect Charles H.Pawley, 6 bedroom/8 baths including 2 master suites, exceptional gardens that lead to grand foyer featuring skylight ceilings & waterfall, marble floors & walls in selected areas, resort-like backyard outfitted to perfection, opens to the bay & city skyline, gazebo area infinity edge pool & dock. Gated private estate with luxurious appointments, stunning kitchen with a wonderful family room, office, exercise room, 2 family rooms, gazebo w/summer",06/09/2017 12:00:00 AM,,33149,28,,07/25/2017 12:00:00 AM,03/20/2017 12:00:00 AM,03/20/2017 12:00:00 AM,Cash,299,Miami-Dade County,24-42-32-006-0100,06/08/2016 12:14:48 PM,False,
A1922881,Closed Sale,2999 BRICKELL AV,7,7,1,13900000,14000000,03/05/2014 12:00:00 AM,03/19/2015 12:00:00 AM,Miami,BRICKELLS FLAGLER,,12500,12500,1990,Cbs Construction,Detached,Two Story,Electric Heat,Central Cooling,3,"Guest Parking, Pavers, Driveway",Attached,"Eat-In Kitchen, Formal Dining","Barbeque, Patio",Terrazzo Floors,Elevator,2 To Less Than 3 Acre Lot,Below Ground Pool,0X0,,"Cottage, Family Room, Guest House",Other Sewer,"Bay, Pool Area View",Municipal Water,,BRICKELLS FLAGLER,152657,,True,"2 Master Bathrooms, Separate Tub & Shower",R35-WF/Pool/Ocean Access,False,False,,,,,Other Subdiv/Park Info,,"No Restrictions, Other Restrictions",,,,,,,,,,,,,"Beautiful three-story home with direct open views of the bay. This house features lush mangroves and an oversized Moroccan inspired terrace, with 17-foot high ceilings, that overlooks the Plaza and Tennis courts on the property. An atrium at the center of  the home features an open air ceiling for a refreshing atmosphere felt throughout. Interior features include private library and study, master Bedroom has private office and sitting area with views of the bay.",03/16/2015 12:00:00 AM,"56,644",33129,35,,03/18/2015 12:00:00 AM,01/14/2015 12:00:00 AM,03/19/2015 12:00:00 AM,Cash,315,Miami-Dade County,01-41-39-001-2670,03/18/2014 12:00:00 AM,False,
A10190250,Closed Sale,260 Cape Florida Dr,9,8,2,13900000,12000000,12/08/2016 12:00:00 AM,05/23/2018 12:00:00 AM,Key Biscayne,Cape Florida Sub,32300,18091,18091,2004,Cbs Construction,Detached,Two Story,Central Heat,Central Cooling,3,"Circular Drive, Pavers",Attached,"Eat-In Kitchen, Formal Dining",None,"Marble Floors, Wood Floors","Bar, Built-Ins, Closet Cabinetry, Foyer Entry, Laundry Tub",3/4 To Less Than 1 Acre Lot,"Below Ground Pool, Heated",0,,Other,Municipal Sewer,"Ocean View, Water View",Municipal Water,,Cape Florida Sub,241674,True,True,2 Master Bathrooms,R35-WF/Pool/Ocean Access,False,False,,,,,No Subdiv/Park Info,,No Restrictions,,,,,,,,,,,,,"Private and prestigious waterfront estate featuring panoramas of Miami's Biscayne Bay. This property is a haven for boating enthusiasts with 346 ft. of water frontage & direct ocean access. This gated estate is one of the island's largest, set on a lush 3/4 acre lot perfect for entertaining. Designed with the finest attention to detail, the home is extremely spacious (18K sf) including 9 BRs, library, office, theater, bar, gourmet kitchen, marble & Brazilian hardwood floors, security cameras, Lutron lighting & more.",04/16/2018 12:00:00 AM,32300,33149,30,,04/30/2018 12:00:00 AM,04/12/2018 12:00:00 AM,04/12/2018 12:00:00 AM,Conventional,490,Miami-Dade County,24-52-05-024-0280,12/08/2016 11:45:28 AM,False,
A10396874,Closed Sale,398 Harbor Drive,3,3,0,12499000,11100000,01/08/2018 12:00:00 AM,08/20/2018 12:00:00 AM,Key Biscayne,TROPICAL ISLE HOMES SUB 4,20933,2561,1806,1952,Cbs Construction,Detached,One Story,No Heat,Electric Cooling,2,Driveway,Attached,Family/Dining Combination,"Open Porch, Patio",Ceramic Floor,First Floor Entry,1/4 To Less Than 1/2 Acre Lot,,,,Utility Room/Laundry,Municipal Sewer,Bay,Municipal Water,Blinds/Shades,TROPICAL ISLE HOMES SUB 4,148446,,False,Shower Only,R34-WF/Ocean Access,False,False,,,,,"Exercise Room, Community Pool, Public Road",,Ok To Lease,,,,,,,,,,,,,"One of the most coveted and sought-after locations in Key Biscayne. The ideal property to build your dream home with unobstructed and panoramic views of Biscayne bay and the Miami Skyline.  Unique and one of a kind where you can walk from your back yard to a stretch of private beach with beautiful white sand.  Located on prestigious Harbor Drive among many significate waterfront estates and with 20,933 Sq Ft of land.  Absolutely stunning and breathtaking views with dazzling and grandiose sunsets, this property is surrounded by peace and serenity.  Key Biscayne is a prominent island/beach community that offers an incredible life style and it is located 15 to 20 minutes from Miami International airport and Miami Beach.A must see!! House rented until May 31st 2019.",09/10/2018 12:00:00 AM,,33149,13,,06/08/2019 12:00:00 AM,08/02/2018 12:00:00 AM,08/02/2018 12:00:00 AM,Cash,206,Miami-Dade County,24-42-32-006-0040,01/08/2018 11:13:53 PM,False,
A1879791,Closed Sale,210 HARBOR DR,4,3,0,12000000,10550000,12/10/2013 12:00:00 AM,08/11/2015 12:00:00 AM,Key Biscayne,TROPICAL ISLE HOMES SUB,,2603,2603,1958,Cbs Construction,Detached,One Story,Electric Heat,"Ceiling Fans, Central Cooling, Electric Cooling",1,"Driveway, Guest Parking, Golf Cart Parking",Attached,"Family/Dining Combination, Snack Bar/Counter","Exterior Lighting, Outdoor Shower, Patio, Room For Pool",Marble Floors,"First Floor Entry, Built-Ins",1/4 To Less Than 1/2 Acre Lot,"Below Ground Pool, Concrete",12X25,,"Florida Room, Maid/In-Law Quarters, Great Room, Utility Room/Laundry, Den/Library/Office",Municipal Sewer,"Bay, Water View",Municipal Water,,TROPICAL ISLE HOMES SUB,102540,,True,,R35-WF/Pool/Ocean Access,False,False,,,,,"Maintained Community, Sidewalks, Boating",,No Restrictions,,,,,,,,,,,,,"Elegant KB beach cottage with stunning views of the bay, sunsets and Miami skyline. Completely renovated in 2008 with designer finishes. The first step into the open living area reveals: bay, pool, Jacuzzi and beach area. Master bedroom, dining and kitche n have floor to ceiling skyline views! 20,000 sq.ft. lot in a sought-after location with brand new deep water dockage, new seawall and expansive lawn for entertaining.  Brand new dock.",08/05/2015 12:00:00 AM,100 X 200,33149,15,,12/10/2015 12:00:00 AM,06/17/2015 12:00:00 AM,08/11/2015 12:00:00 AM,Cash,554,Miami-Dade County,24-42-32-006-0200,12/10/2013 12:00:00 AM,False,
A10452641,Closed Sale,250 Harbor Dr,7,6,1,10800000,10100000,04/16/2018 12:00:00 AM,01/09/2019 12:00:00 AM,Key Biscayne,TROPICAL ISLE HOMES SUB 4,20000,18698,10574,1992,Cbs Construction,Attached,Three Or More Stories,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",5,"Circular Drive, Covered Parking, Driveway",Attached,"Breakfast Area, Eat-In Kitchen, Formal Dining","Open Balcony, Open Porch, Patio, Wraparound Porch","Marble Floors, Wood Floors","First Floor Entry, Bar, Built-Ins, Fireplace, Foyer Entry, Volume Ceilings, Wet Bar",1/4 To Less Than 1/2 Acre Lot,Below Ground Pool,0,,"Family Room, Other, Storage Room, Utility Room/Laundry",Municipal Sewer,"Bay, Water View",Municipal Water,,TROPICAL ISLE HOMES SUB 4,63196,True,True,"Bidet, Dual Sinks, Separate Tub & Shower, Whirlpool/Spa",R35-WF/Pool/Ocean Access,False,False,,,,,Other Subdiv/Park Info,,Other Restrictions,,,,,,,,,,,,,"Enjoy unobstructed views of Downtown Miami & Biscayne Bay from tropical Key Biscayne. Situated on the best street on the Island, the 3-story modern home was built strong with 2 floors of beautifully finished living space plus ground floor with 5-car garage, staff room, & generous storage space. Finished with marble floors, the living areas consist of formal entry foyer, entertainment bar, living room, family room, eat-in kitchen with breakfast area, formal dining, & office. Two beds on the first floor, 4 beds including master on the second. Other features include: walnut floors & doors, marble baths, access to roof top, utility room. Master bed with private terrace, 4 closets, & marble bath. Outside, expansive pool deck, large pool, spa, dock. Experience Island living like-no-other.",01/11/2019 12:00:00 AM,100.000 X 200,33149,3,,04/16/2019 12:00:00 AM,11/07/2018 12:00:00 AM,11/07/2018 12:00:00 AM,Cash,205,Miami-Dade County,24-42-32-006-0160,04/16/2018 4:22:43 PM,False,
A10022410,Closed Sale,780 Harbor Dr,6,9,1,10550000,9500000,01/25/2016 12:00:00 AM,09/21/2016 12:00:00 AM,Key Biscayne,Biscayne Key Estates,,7647,7647,2000,"Concrete Block Construction, Elevated Construction",Attached,Two Story,"Central Heat, Electric Heat",Central Cooling,12,"Circular Drive, Covered Parking, Pavers",,,"Deck, Fruit Trees","Marble Floors, Wood Floors","First Floor Entry, Elevator, Fireplace, Foyer Entry, Pantry, Walk-In Closets",1/4 To Less Than 1/2 Acre Lot,"Below Ground Pool, Equipment Stays",20x10,,"Den/Library/Office, Family Room, Florida Room, Maid/In-Law Quarters, Media Room, Sauna","Municipal Sewer, Septic Tank","Bay, Lagoon",Municipal Water,,Biscayne Key Estates,115457,True,True,,R35-WF/Pool/Ocean Access,False,False,,,,,"Additional Amenities, Community Tennis Courts",,Ok To Lease,,,,,,,,,,,,,Yachtsman's dream on exclusive Hurricane Harbor.  Views of Biscayne Bay and secluded lagoon throughout incredibly spacious home.  Excellent entertaining home complete with expansive verandas and balconies.  Enjoy movie night in your home theater or relax  in the Florida room and enjoy marine wildlife pass by.  Sunset views.  12 car garage.  Easy to show with 24hr notice.,09/21/2016 12:00:00 AM,,33149,17,,01/24/2017 12:00:00 AM,09/07/2016 12:00:00 AM,09/21/2016 12:00:00 AM,Cash,226,Miami-Dade County,24-52-05-001-3400,01/25/2016 12:00:00 AM,False,
A1850205,Closed Sale,100 CAPE FLORIDA DR,5,6,1,9997000,8700000,10/01/2013 12:00:00 AM,02/22/2016 12:00:00 AM,Key Biscayne,CAPE FLORIDA SUB SEC 3,,7996,7996,2007,Cbs Construction,Attached,Three Or More Stories,Electric Heat,Electric Cooling,4,"Covered Parking, Driveway",Attached,Formal Dining,"Exterior Lighting, Open Porch, Patio","Ceramic Floor, Marble Floors, Wood Floors","Built-Ins, Closet Cabinetry, Cooking Island, Elevator, Foyer Entry, Walk-In Closets",1/4 To Less Than 1/2 Acre Lot,Below Ground Pool,0,,Family Room,Septic Tank,Canal,Municipal Water,"Blinds/Shades, High Impact Windows, Drapes & Rods",CAPE FLORIDA SUB SEC 3,73969,,True,"Bidet, Dual Sinks, Separate Tub & Shower",R35-WF/Pool/Ocean Access,False,False,,,,,Additional Amenities,,Ok To Lease,,,,,,,,,,,,,"Welcome to Paradise..Absolutely Breathtaking,Amazing and Spectacular.. This is the perfect dream come true for any family.This home is an absolute ""Jewel"".It has everything you need:Living room,formal dining room,gorgeous kitchen with a wonderful family r  oom,5 Bedrooms+Staff, elevator,wine cellar,gym,terraces over looking beautiful pines canal,garage for several cars and an incredible pool and patio area.This waterfront residence has a unique feature that it has water on 2 sides...It is a must see!!",04/01/2016 12:00:00 AM,,33149,24,,10/01/2016 12:00:00 AM,02/02/2016 12:00:00 AM,02/22/2016 12:00:00 AM,Cash,853,Miami-Dade County,24-52-05-024-0390,10/01/2013 12:00:00 AM,False,
